sample_id,title,age_days,age_weeks,raw_age_value,raw_age_unit,normalized_age_unit,age_unit_source,age_parse_warning,tissue,strain,sex,intervention,dataset_batch,assay,fastq_on_disk,parse_status,raw_source_name,raw_characteristics,sample_id_source,metadata_source,matrix_sample_id,source_column,condition_detail,condition_family,header_tissue_raw,header_condition_clean,match_key,tile_sample_id,matrix_sample_id_crosswalk,source_column_crosswalk,match_key_crosswalk,gsm_sample_id,run_accession,experiment_accession,sample_accession,biosample,replicate_token,replicate_order,local_fastq_complete,mapping_status,mapping_confidence,raw_group_count,header_group_count,age_weeks_crosswalk,tissue_crosswalk,sex_crosswalk,condition_family_crosswalk,condition_detail_crosswalk,raw_experiment_title,gsm_crosswalk_status
GSE60012_tile_101,GSE60012 synthetic Liver_M_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_101_Liver_M_1w_NORMAL | source_column: Liver_M_1w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_101_Liver_M_1w_NORMAL,Liver_M_1w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|M|1w|normal,GSE60012_tile_101,GSE60012_tile_101_Liver_M_1w_NORMAL,Liver_M_1w_NORMAL,liver|M|1w|normal,GSM1463692,SRR1534540,SRX668021,SRS672511,SAMN02950305,19,19,True,mapped,exact_group_count_ordered,5,5,1.0,liver,M,normal,NORMAL,GSM1463692: RRBS_19_Mouse_Liver_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_102,GSE60012 synthetic Liver_F_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_102_Liver_F_1w_NORMAL | source_column: Liver_F_1w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_102_Liver_F_1w_NORMAL,Liver_F_1w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|F|1w|normal,GSE60012_tile_102,GSE60012_tile_102_Liver_F_1w_NORMAL,Liver_F_1w_NORMAL,liver|F|1w|normal,GSM1463668,SRR1534516,SRX667997,SRS672487,SAMN02950339,16,16,True,mapped,exact_group_count_ordered,5,5,1.0,liver,F,normal,NORMAL,GSM1463668: RRBS_16_Mouse_Liver_F_1w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_103,GSE60012 synthetic Liver_M_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_103_Liver_M_1w_NORMAL | source_column: Liver_M_1w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_103_Liver_M_1w_NORMAL,Liver_M_1w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|M|1w|normal,GSE60012_tile_103,GSE60012_tile_103_Liver_M_1w_NORMAL,Liver_M_1w_NORMAL,liver|M|1w|normal,GSM1463693,SRR1534541,SRX668022,SRS672512,SAMN02950306,20,20,True,mapped,exact_group_count_ordered,5,5,1.0,liver,M,normal,NORMAL,GSM1463693: RRBS_20_Mouse_Liver_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_104,GSE60012 synthetic Liver_M_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_104_Liver_M_1w_NORMAL | source_column: Liver_M_1w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_104_Liver_M_1w_NORMAL,Liver_M_1w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|M|1w|normal,GSE60012_tile_104,GSE60012_tile_104_Liver_M_1w_NORMAL,Liver_M_1w_NORMAL,liver|M|1w|normal,GSM1463694,SRR1534542,SRX668023,SRS672510,SAMN02950307,21,21,True,mapped,exact_group_count_ordered,5,5,1.0,liver,M,normal,NORMAL,GSM1463694: RRBS_21_Mouse_Liver_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_105,GSE60012 synthetic Liver_F_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_105_Liver_F_1w_NORMAL | source_column: Liver_F_1w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_105_Liver_F_1w_NORMAL,Liver_F_1w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|F|1w|normal,GSE60012_tile_105,GSE60012_tile_105_Liver_F_1w_NORMAL,Liver_F_1w_NORMAL,liver|F|1w|normal,GSM1463669,SRR1534517,SRX667998,SRS672486,SAMN02950340,17,17,True,mapped,exact_group_count_ordered,5,5,1.0,liver,F,normal,NORMAL,GSM1463669: RRBS_17_Mouse_Liver_F_1w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_106,GSE60012 synthetic Liver_F_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_106_Liver_F_1w_NORMAL | source_column: Liver_F_1w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_106_Liver_F_1w_NORMAL,Liver_F_1w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|F|1w|normal,GSE60012_tile_106,GSE60012_tile_106_Liver_F_1w_NORMAL,Liver_F_1w_NORMAL,liver|F|1w|normal,GSM1463670,SRR1534518,SRX667999,SRS672488,SAMN02950341,18,18,True,mapped,exact_group_count_ordered,5,5,1.0,liver,F,normal,NORMAL,GSM1463670: RRBS_18_Mouse_Liver_F_1w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_107,GSE60012 synthetic Liver_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_107_Liver_F_3w_NORMAL | source_column: Liver_F_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_107_Liver_F_3w_NORMAL,Liver_F_3w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|F|3w|normal,GSE60012_tile_107,GSE60012_tile_107_Liver_F_3w_NORMAL,Liver_F_3w_NORMAL,liver|F|3w|normal,GSM1463681,SRR1534529,SRX668010,SRS672499,SAMN02950352,43,43,True,mapped,exact_group_count_ordered,4,4,3.0,liver,F,normal,NORMAL,GSM1463681: RRBS_43_Mouse_Liver_F_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_108,GSE60012 synthetic Liver_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_108_Liver_F_3w_NORMAL | source_column: Liver_F_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_108_Liver_F_3w_NORMAL,Liver_F_3w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|F|3w|normal,GSE60012_tile_108,GSE60012_tile_108_Liver_F_3w_NORMAL,Liver_F_3w_NORMAL,liver|F|3w|normal,GSM1463682,SRR1534530,SRX668011,SRS672500,SAMN02950353,44,44,True,mapped,exact_group_count_ordered,4,4,3.0,liver,F,normal,NORMAL,GSM1463682: RRBS_44_Mouse_Liver_F_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_109,GSE60012 synthetic Liver_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_109_Liver_F_3w_NORMAL | source_column: Liver_F_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_109_Liver_F_3w_NORMAL,Liver_F_3w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|F|3w|normal,GSE60012_tile_109,GSE60012_tile_109_Liver_F_3w_NORMAL,Liver_F_3w_NORMAL,liver|F|3w|normal,GSM1463683,SRR1534531,SRX668012,SRS672501,SAMN02950354,45,45,True,mapped,exact_group_count_ordered,4,4,3.0,liver,F,normal,NORMAL,GSM1463683: RRBS_45_Mouse_Liver_F_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_110,GSE60012 synthetic Liver_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_110_Liver_F_3w_NORMAL | source_column: Liver_F_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_110_Liver_F_3w_NORMAL,Liver_F_3w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|F|3w|normal,GSE60012_tile_110,GSE60012_tile_110_Liver_F_3w_NORMAL,Liver_F_3w_NORMAL,liver|F|3w|normal,GSM1463684,SRR1534532,SRX668013,SRS672503,SAMN02950355,46,46,True,mapped,exact_group_count_ordered,4,4,3.0,liver,F,normal,NORMAL,GSM1463684: RRBS_46_Mouse_Liver_F_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_111,GSE60012 synthetic Liver_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_111_Liver_M_3w_NORMAL | source_column: Liver_M_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_111_Liver_M_3w_NORMAL,Liver_M_3w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|M|3w|normal,GSE60012_tile_111,GSE60012_tile_111_Liver_M_3w_NORMAL,Liver_M_3w_NORMAL,liver|M|3w|normal,GSM1463706,SRR1534554,SRX668035,SRS672524,SAMN02950319,47,47,True,mapped,exact_group_count_ordered,5,5,3.0,liver,M,normal,NORMAL,GSM1463706: RRBS_47_Mouse_Liver_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_112,GSE60012 synthetic Liver_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_112_Liver_M_3w_NORMAL | source_column: Liver_M_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_112_Liver_M_3w_NORMAL,Liver_M_3w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|M|3w|normal,GSE60012_tile_112,GSE60012_tile_112_Liver_M_3w_NORMAL,Liver_M_3w_NORMAL,liver|M|3w|normal,GSM1463707,SRR1534555,SRX668036,SRS672525,SAMN02950320,48,48,True,mapped,exact_group_count_ordered,5,5,3.0,liver,M,normal,NORMAL,GSM1463707: RRBS_48_Mouse_Liver_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_113,GSE60012 synthetic Liver_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_113_Liver_M_3w_NORMAL | source_column: Liver_M_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_113_Liver_M_3w_NORMAL,Liver_M_3w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|M|3w|normal,GSE60012_tile_113,GSE60012_tile_113_Liver_M_3w_NORMAL,Liver_M_3w_NORMAL,liver|M|3w|normal,GSM1463708,SRR1534556,SRX668037,SRS672526,SAMN02950321,49,49,True,mapped,exact_group_count_ordered,5,5,3.0,liver,M,normal,NORMAL,GSM1463708: RRBS_49_Mouse_Liver_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_114,GSE60012 synthetic Liver_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_114_Liver_M_3w_NORMAL | source_column: Liver_M_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_114_Liver_M_3w_NORMAL,Liver_M_3w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|M|3w|normal,GSE60012_tile_114,GSE60012_tile_114_Liver_M_3w_NORMAL,Liver_M_3w_NORMAL,liver|M|3w|normal,GSM1463709,SRR1534557,SRX668038,SRS672527,SAMN02950322,50,50,True,mapped,exact_group_count_ordered,5,5,3.0,liver,M,normal,NORMAL,GSM1463709: RRBS_50_Mouse_Liver_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_115,GSE60012 synthetic Spleen_F_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,matrix_header_synthetic,,spleen,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Spleen,matrix_sample_id: GSE60012_tile_115_Spleen_F_1w_NORMAL | source_column: Spleen_F_1w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_115_Spleen_F_1w_NORMAL,Spleen_F_1w_NORMAL,NORMAL,normal,Spleen,NORMAL,spleen|F|1w|normal,GSE60012_tile_115,GSE60012_tile_115_Spleen_F_1w_NORMAL,Spleen_F_1w_NORMAL,spleen|F|1w|normal,GSM1463801,SRR1534649,SRX668130,SRS672620,SAMN02950232,86,86,False,mapped,exact_group_count_ordered,1,1,1.0,spleen,F,normal,NORMAL,GSM1463801: RRBS_86_Mouse_Spleen_F_1w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_116,GSE60012 synthetic Liver_M_31w_old_castration_control,217.0,31.0,31.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,M,other_intervention,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_116_Liver_M_31w_old_castration_control | source_column: Liver_M_31w_old_castration_control | condition_detail: old_castration_control,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_116_Liver_M_31w_old_castration_control,Liver_M_31w_old_castration_control,old_castration_control,old_castration_control,Liver,old_castration_control,liver|M|31w|old_castration_control,GSE60012_tile_116,GSE60012_tile_116_Liver_M_31w_old_castration_control,Liver_M_31w_old_castration_control,liver|M|31w|old_castration_control,GSM1463736,SRR1534584,SRX668065,SRS672554,SAMN02950289,114,114,True,mapped,exact_group_count_ordered,2,2,31.0,liver,M,old_castration_control,old_castration_control,GSM1463736: RRBS_114_Mouse_Liver_M_31w_old_castration_control; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_117,GSE60012 synthetic Liver_M_31w_old_castration_control,217.0,31.0,31.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,M,other_intervention,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_117_Liver_M_31w_old_castration_control | source_column: Liver_M_31w_old_castration_control | condition_detail: old_castration_control,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_117_Liver_M_31w_old_castration_control,Liver_M_31w_old_castration_control,old_castration_control,old_castration_control,Liver,old_castration_control,liver|M|31w|old_castration_control,GSE60012_tile_117,GSE60012_tile_117_Liver_M_31w_old_castration_control,Liver_M_31w_old_castration_control,liver|M|31w|old_castration_control,GSM1463737,SRR1534585,SRX668066,SRS672555,SAMN02950290,115,115,True,mapped,exact_group_count_ordered,2,2,31.0,liver,M,old_castration_control,old_castration_control,GSM1463737: RRBS_115_Mouse_Liver_M_31w_old_castration_control; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_118,GSE60012 synthetic Liver_M_31w_old_castration,217.0,31.0,31.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,M,other_intervention,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_118_Liver_M_31w_old_castration | source_column: Liver_M_31w_old_castration | condition_detail: old_castration,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_118_Liver_M_31w_old_castration,Liver_M_31w_old_castration,old_castration,old_castration,Liver,old_castration,liver|M|31w|old_castration,GSE60012_tile_118,GSE60012_tile_118_Liver_M_31w_old_castration,Liver_M_31w_old_castration,liver|M|31w|old_castration,GSM1463727,SRR1534575,SRX668056,SRS672545,SAMN02950280,99,99,True,mapped,exact_group_count_ordered,2,2,31.0,liver,M,old_castration,old_castration,GSM1463727: RRBS_99_Mouse_Liver_M_31w_old_castration; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_119,GSE60012 synthetic Liver_M_31w_old_castration,217.0,31.0,31.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,M,other_intervention,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_119_Liver_M_31w_old_castration | source_column: Liver_M_31w_old_castration | condition_detail: old_castration,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_119_Liver_M_31w_old_castration,Liver_M_31w_old_castration,old_castration,old_castration,Liver,old_castration,liver|M|31w|old_castration,GSE60012_tile_119,GSE60012_tile_119_Liver_M_31w_old_castration,Liver_M_31w_old_castration,liver|M|31w|old_castration,GSM1463718,SRR1534566,SRX668047,SRS672536,SAMN02950331,100,100,True,mapped,exact_group_count_ordered,2,2,31.0,liver,M,old_castration,old_castration,GSM1463718: RRBS_100_Mouse_Liver_M_31w_old_castration; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_120,GSE60012 synthetic Liver_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_120_Liver_M_20w_NORMAL | source_column: Liver_M_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_120_Liver_M_20w_NORMAL,Liver_M_20w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|M|20w|normal,GSE60012_tile_120,GSE60012_tile_120_Liver_M_20w_NORMAL,Liver_M_20w_NORMAL,liver|M|20w|normal,GSM1463702,SRR1534550,SRX668031,SRS672520,SAMN02950315,35,35,True,mapped,raw_group_has_extra_rows_ordered,10,9,20.0,liver,M,normal,NORMAL,GSM1463702: RRBS_35_Mouse_Liver_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_121,GSE60012 synthetic Liver_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_121_Liver_M_20w_NORMAL | source_column: Liver_M_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_121_Liver_M_20w_NORMAL,Liver_M_20w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|M|20w|normal,GSE60012_tile_121,GSE60012_tile_121_Liver_M_20w_NORMAL,Liver_M_20w_NORMAL,liver|M|20w|normal,GSM1463703,SRR1534551,SRX668032,SRS672521,SAMN02950316,38,38,True,mapped,raw_group_has_extra_rows_ordered,10,9,20.0,liver,M,normal,NORMAL,GSM1463703: RRBS_38_Mouse_Liver_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_122,GSE60012 synthetic Liver_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_122_Liver_F_20w_NORMAL | source_column: Liver_F_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_122_Liver_F_20w_NORMAL,Liver_F_20w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|F|20w|normal,GSE60012_tile_122,GSE60012_tile_122_Liver_F_20w_NORMAL,Liver_F_20w_NORMAL,liver|F|20w|normal,GSM1463679,SRR1534527,SRX668008,SRS672498,SAMN02950350,39,39,True,mapped,exact_group_count_ordered,10,10,20.0,liver,F,normal,NORMAL,GSM1463679: RRBS_39_Mouse_Liver_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_123,GSE60012 synthetic Liver_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,liver,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Liver,matrix_sample_id: GSE60012_tile_123_Liver_F_20w_NORMAL | source_column: Liver_F_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_123_Liver_F_20w_NORMAL,Liver_F_20w_NORMAL,NORMAL,normal,Liver,NORMAL,liver|F|20w|normal,GSE60012_tile_123,GSE60012_tile_123_Liver_F_20w_NORMAL,Liver_F_20w_NORMAL,liver|F|20w|normal,GSM1463680,SRR1534528,SRX668009,SRS672497,SAMN02950351,41,41,True,mapped,exact_group_count_ordered,10,10,20.0,liver,F,normal,NORMAL,GSM1463680: RRBS_41_Mouse_Liver_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_124,GSE60012 synthetic Muscle_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_124_Muscle_M_3w_NORMAL | source_column: Muscle_M_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_124_Muscle_M_3w_NORMAL,Muscle_M_3w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|3w|normal,GSE60012_tile_124,GSE60012_tile_124_Muscle_M_3w_NORMAL,Muscle_M_3w_NORMAL,muscle|M|3w|normal,GSM1463787,SRR1534635,SRX668116,SRS672605,SAMN02950218,76,76,False,mapped,exact_group_count_ordered,5,5,3.0,muscle,M,normal,NORMAL,GSM1463787: RRBS_76_Mouse_Muscle_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_125,GSE60012 synthetic Muscle_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_125_Muscle_M_3w_NORMAL | source_column: Muscle_M_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_125_Muscle_M_3w_NORMAL,Muscle_M_3w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|3w|normal,GSE60012_tile_125,GSE60012_tile_125_Muscle_M_3w_NORMAL,Muscle_M_3w_NORMAL,muscle|M|3w|normal,GSM1463788,SRR1534636,SRX668117,SRS672607,SAMN02950219,77,77,False,mapped,exact_group_count_ordered,5,5,3.0,muscle,M,normal,NORMAL,GSM1463788: RRBS_77_Mouse_Muscle_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_126,GSE60012 synthetic Muscle_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_126_Muscle_F_20w_NORMAL | source_column: Muscle_F_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_126_Muscle_F_20w_NORMAL,Muscle_F_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|F|20w|normal,GSE60012_tile_126,GSE60012_tile_126_Muscle_F_20w_NORMAL,Muscle_F_20w_NORMAL,muscle|F|20w|normal,GSM1463767,SRR1534615,SRX668096,SRS672585,SAMN02950258,65,65,False,mapped,exact_group_count_ordered,6,6,20.0,muscle,F,normal,NORMAL,GSM1463767: RRBS_65_Mouse_Muscle_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_127,GSE60012 synthetic Muscle_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_127_Muscle_F_20w_NORMAL | source_column: Muscle_F_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_127_Muscle_F_20w_NORMAL,Muscle_F_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|F|20w|normal,GSE60012_tile_127,GSE60012_tile_127_Muscle_F_20w_NORMAL,Muscle_F_20w_NORMAL,muscle|F|20w|normal,GSM1463768,SRR1534616,SRX668097,SRS672586,SAMN02950259,66,66,False,mapped,exact_group_count_ordered,6,6,20.0,muscle,F,normal,NORMAL,GSM1463768: RRBS_66_Mouse_Muscle_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
