dataset,run_accession,gsm,sample_accession,experiment_accession,experiment_title,library_strategy,library_source,library_selection,library_layout,local_fastq_count,local_fastq_complete,expected_fastq,latest_log_status,latest_log_failure_count,latest_log_error_class,recommended_repair_action,run_total_bases,run_total_spots,ena_error,ena_library_layout,fastq_urls,fastq_md5s,fastq_bytes,ena_n_fastq,current_local_fastq_complete,current_local_fastq_count,current_local_fastq_paths,target_fastq_dir,dataset_rank,repair_error_rank,download_strategy,download_allowed,blocked_reason,repair_priority
GSE80672,SRR3440711,GSM2132825,SRS1412335,SRX1727113,GSM2132825: M0306; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3224509800,21496732,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/001/SRR3440711/SRR3440711_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/001/SRR3440711/SRR3440711_2.fastq.gz,abf584405904ac4a4562756f24ed1d87;d0f1f3db0039395e4d203ca53d54ed68,867783680;939311760,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,67
GSE80672,SRR3440845,GSM2132910,SRS1412420,SRX1727198,GSM2132910: M2411; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3197080200,21313868,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/005/SRR3440845/SRR3440845_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/005/SRR3440845/SRR3440845_2.fastq.gz,612bcf010a2caeae1fa4b26780732e4b;fcc6fe833c950e7c03f3aa302787504a,897962139;1043725738,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,68
GSE80672,SRR3440798,GSM2132884,SRS1412394,SRX1727172,GSM2132884: M2001; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3162520950,21083473,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/008/SRR3440798/SRR3440798_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/008/SRR3440798/SRR3440798_2.fastq.gz,8de8007b0721ec05f94953fa0cf590fa;96271732c40ad9a8ad9883a71bc46c28,804169446;950893764,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,69
GSE80672,SRR3440827,GSM2132900,SRS1412410,SRX1727188,GSM2132900: M2209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3158617950,21057453,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/007/SRR3440827/SRR3440827_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/007/SRR3440827/SRR3440827_2.fastq.gz,9fb0fd158eb053f4972be39a41f5947e;66887e4b38907f76b038bb82f40c3f00,1236461346;1286478884,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,70
GSE80672,SRR3440719,GSM2132830,SRS1412340,SRX1727118,GSM2132830: M0402; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3101899650,20679331,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/009/SRR3440719/SRR3440719_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/009/SRR3440719/SRR3440719_2.fastq.gz,e537333c421704b1b92015292356c211;3db337c0fbec1cff5323286a6f6ebd74,749904488;994088997,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,71
GSE80672,SRR3440690,GSM2132811,SRS1412322,SRX1727099,GSM2132811: GX2627; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3039981150,20266541,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/000/SRR3440690/SRR3440690_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/000/SRR3440690/SRR3440690_2.fastq.gz,ca46806c748269a57af88c845fd82371;032ab0ee33780df0bed69345f5ccae9f,832326172;963272859,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,72
GSE80672,SRR3440803,GSM2132887,SRS1412397,SRX1727175,GSM2132887: M2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3003381750,20022545,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/003/SRR3440803/SRR3440803_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/003/SRR3440803/SRR3440803_2.fastq.gz,2afabc81ffcef27d2fb12b05aef9cdb2;3ec876d98b97cd39b7103d84ccfd8199,741037781;908938820,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,73
GSE80672,SRR3440805,GSM2132888,SRS1412399,SRX1727176,GSM2132888: M2006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2995043550,19966957,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/005/SRR3440805/SRR3440805_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/005/SRR3440805/SRR3440805_2.fastq.gz,c07abaf633aaf3a68590420e16ceff25;d29ec1509e19b332a82df3665d123e80,778637308;784543217,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,74
GSE80672,SRR3440693,GSM2132813,SRS1412323,SRX1727101,GSM2132813: GX2642; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2988032550,19920217,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/003/SRR3440693/SRR3440693_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/003/SRR3440693/SRR3440693_2.fastq.gz,4a588c6519ccf1d72c7d1d957b4d1d68;0c538299344339a810047d3001c91b3a,752912233;908352742,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,75
GSE80672,SRR3440778,GSM2132872,SRS1412381,SRX1727160,GSM2132872: M1208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2916260850,19441739,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/008/SRR3440778/SRR3440778_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/008/SRR3440778/SRR3440778_2.fastq.gz,f76d6f83afa3b6a4e8e2b9691bc9c5a8;2f5df8bddc7796732834d136156aa818,719482572;876946169,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,76
GSE80672,SRR3440680,GSM2132803,SRS1412313,SRX1727091,GSM2132803: GX2519; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2910783750,19405225,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/000/SRR3440680/SRR3440680_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/000/SRR3440680/SRR3440680_2.fastq.gz,16774a120b3a4876bf7aae576d65404d;57b6983e9cd616f59755b2f0ad830526,776626374;922272112,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,77
GSE80672,SRR3440691,GSM2132812,SRS1412321,SRX1727100,GSM2132812: GX2638; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2900831100,19338874,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/001/SRR3440691/SRR3440691_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/001/SRR3440691/SRR3440691_2.fastq.gz,349e48edaae6cac6526ac6e61c3c295b;982a102a36204be4008bb23711dbc2be,701025599;830566338,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,78
GSE80672,SRR3440689,GSM2132810,SRS1412320,SRX1727098,GSM2132810: GX2623; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2890739400,19271596,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/009/SRR3440689/SRR3440689_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/009/SRR3440689/SRR3440689_2.fastq.gz,c47e916f4237281f77b52aafbec9c16e;9de563a9ee63ee78a21eab8d266ca54d,793821972;920919098,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,79
GSE80672,SRR3440684,GSM2132807,SRS1412317,SRX1727095,GSM2132807: GX2584; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2880779250,19205195,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440684/SRR3440684_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440684/SRR3440684_2.fastq.gz,4f591cfdf6514145bcc7c6be1972867f;c8f3a2943dc9957adc8c90517901e3e1,732151439;862245933,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,80
GSE80672,SRR3440751,GSM2132852,SRS1412361,SRX1727140,GSM2132852: M0806; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2864297400,19095316,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/001/SRR3440751/SRR3440751_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/001/SRR3440751/SRR3440751_2.fastq.gz,d9451fe0ea15641a8515353651a10e36;5c2ac12dddbfaefddd48d2c495851319,799613983;919435784,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,81
GSE80672,SRR3440804,GSM2132887,SRS1412397,SRX1727175,GSM2132887: M2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2859279000,19061860,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440804/SRR3440804_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440804/SRR3440804_2.fastq.gz,fe3d3e0e619c496268e972a0e27554c8;6bafecc34c2af0f4109a27659cc311b0,766139605;782940414,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,82
GSE80672,SRR3440714,GSM2132827,SRS1412337,SRX1727115,GSM2132827: M0309; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2817796800,18785312,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440714/SRR3440714_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440714/SRR3440714_2.fastq.gz,819b4894175b0a76eade632dea5d5b09;fda329c4f7b0263b7bd49c015bb17611,699836610;805185742,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,83
GSE80672,SRR3440710,GSM2132824,SRS1412334,SRX1727112,GSM2132824: M0305; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2813350050,18755667,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/000/SRR3440710/SRR3440710_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/000/SRR3440710/SRR3440710_2.fastq.gz,c4538aa68993f5d3ed42cb94b09bd917;76fce259cb06a35e56665901af4a4d49,709107873;807492488,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,84
GSE80672,SRR3440799,GSM2132885,SRS1412395,SRX1727173,GSM2132885: M2003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2812470450,18749803,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/009/SRR3440799/SRR3440799_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/009/SRR3440799/SRR3440799_2.fastq.gz,eead2388f5aa5c67b881ddcd99669b7c;9b3839bc9678bc8c574c9fa78cb6dcfc,678238579;852884132,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,85
GSE80672,SRR3440674,GSM2132798,SRS1412308,SRX1727086,GSM2132798: GX2479; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2804157900,18694386,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440674/SRR3440674_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440674/SRR3440674_2.fastq.gz,b38b6b7150e8833289e6eb36818bd65e;e5e1be8fc265514b45ee325661ead85e,714185163;850055194,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,86
GSE80672,SRR3440779,GSM2132872,SRS1412381,SRX1727160,GSM2132872: M1208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2796746700,18644978,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/009/SRR3440779/SRR3440779_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/009/SRR3440779/SRR3440779_2.fastq.gz,7e90f2d6688d929ad4452b7a80628fc6;9ab7dd0f3fb7a2cc51d1b656c49032e9,749276425;776196100,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,87
GSE80672,SRR3440705,GSM2132819,SRS1412329,SRX1727107,GSM2132819: L3; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2765619600,18437464,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/005/SRR3440705/SRR3440705_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/005/SRR3440705/SRR3440705_2.fastq.gz,e5a65de206b9b0a675ff9446963a4e31;7d9b6d3deafbc47d6b913399fc5426d4,656826914;762700795,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,88
GSE80672,SRR3440756,GSM2132855,SRS1412364,SRX1727143,GSM2132855: M0810; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2746717800,18311452,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/006/SRR3440756/SRR3440756_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/006/SRR3440756/SRR3440756_2.fastq.gz,ace9f2f1f1a5a06390d46b7c02a2452f;d644ed00349d3cb742c4a79a3afe557e,672301405;832353406,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,89
GSE80672,SRR3440678,GSM2132801,SRS1412311,SRX1727089,GSM2132801: GX2517; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2698355700,17989038,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/008/SRR3440678/SRR3440678_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/008/SRR3440678/SRR3440678_2.fastq.gz,53170a26cdee15e6b926d1c130fbd668;6948ed94624b7fcbbd6108c9bb83f0f5,710911184;825403746,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,90
GSE80672,SRR3440785,GSM2132876,SRS1412386,SRX1727164,GSM2132876: M1602; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2687122050,17914147,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/005/SRR3440785/SRR3440785_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/005/SRR3440785/SRR3440785_2.fastq.gz,944dd55db6c63a0ed85234117820e0aa;24d7239a4a7f1874dbcb8c3bd839b5b8,700347122;724799566,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,91
GSE80672,SRR3440699,GSM2132816,SRS1412326,SRX1727104,GSM2132816: K3; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2680712850,17871419,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/009/SRR3440699/SRR3440699_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/009/SRR3440699/SRR3440699_2.fastq.gz,ef835a94aae9ece4c8e8c518672918ae;95403578936fcf30f4655b9ccc83e3a6,627867923;709317462,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,92
GSE80672,SRR3440697,GSM2132815,SRS1412325,SRX1727103,GSM2132815: K2; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2633694450,17557963,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/007/SRR3440697/SRR3440697_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/007/SRR3440697/SRR3440697_2.fastq.gz,79e404868cd5fcfd4b602eb93b2cbc70;4c26802a966db6d2587641c27c4dc45d,643117836;734343506,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,93
GSE80672,SRR3440792,GSM2132880,SRS1412390,SRX1727168,GSM2132880: M1607; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2584972650,17233151,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/002/SRR3440792/SRR3440792_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/002/SRR3440792/SRR3440792_2.fastq.gz,2d8d9001c91baaec6eeb70d257786f11;1b83119da1a485b4bfc7bf7e0acb9aca,1033462667;1059858120,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,94
GSE80672,SRR3440784,GSM2132876,SRS1412386,SRX1727164,GSM2132876: M1602; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2571364800,17142432,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440784/SRR3440784_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440784/SRR3440784_2.fastq.gz,e306a9fba917f40f13a5879b179495b8;463fe2fe1e20d2a5fbc86271fe4137ef,629945779;780145471,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,95
GSE80672,SRR3440780,GSM2132873,SRS1412383,SRX1727161,GSM2132873: M1209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2481087300,16540582,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/000/SRR3440780/SRR3440780_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/000/SRR3440780/SRR3440780_2.fastq.gz,7c6c3b451e331111dc0aa7c2d0ab6b1b;574f24ef78b6aed894fd6cf0990a6189,634711404;761415965,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,96
GSE80672,SRR3440776,GSM2132871,SRS1412382,SRX1727159,GSM2132871: M1207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2462092950,16413953,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/006/SRR3440776/SRR3440776_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/006/SRR3440776/SRR3440776_2.fastq.gz,b72da7c8f87b5b0a823f09c56c940fe0;0745e938e852fe17a257e6242ca2213d,615762345;757944673,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,97
GSE80672,SRR3440685,GSM2132808,SRS1412318,SRX1727096,GSM2132808: GX2595; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2403333900,16022226,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/005/SRR3440685/SRR3440685_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/005/SRR3440685/SRR3440685_2.fastq.gz,a57b22546c6716c1794bf3f3f832736b;c65f4d8ae9be20ddb271d303a0212d10,585929295;696693297,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,98
GSE80672,SRR3440675,GSM2132799,SRS1412309,SRX1727087,GSM2132799: GX2481; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2402452650,16016351,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/005/SRR3440675/SRR3440675_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/005/SRR3440675/SRR3440675_2.fastq.gz,af1c7fb9b2835cf6f35ee918b7956b8b;73a40356081e99a90a55ba6742efab70,650018375;704564833,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,99
