dataset,run_accession,gsm,sample_accession,experiment_accession,experiment_title,library_strategy,library_source,library_selection,library_layout,local_fastq_count,local_fastq_complete,expected_fastq,latest_log_status,latest_log_failure_count,latest_log_error_class,recommended_repair_action,run_total_bases,run_total_spots
GSE80672,SRR3440762,GSM2132859,SRS1412369,SRX1727147,GSM2132859: M10_7505; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4268914800,28459432
GSE80672,SRR3440763,GSM2132860,SRS1412370,SRX1727148,GSM2132860: M10_7506; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3473531250,23156875
GSE80672,SRR3440764,GSM2132861,SRS1412371,SRX1727149,GSM2132861: M10_7507; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2798545350,18656969
GSE80672,SRR3440765,GSM2132862,SRS1412372,SRX1727150,GSM2132862: M10_7508; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3797810550,25318737
GSE80672,SRR3440766,GSM2132863,SRS1412373,SRX1727151,GSM2132863: M10_7509; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2576619300,17177462
GSE80672,SRR3440767,GSM2132864,SRS1412374,SRX1727152,GSM2132864: M10_7510; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3578423850,23856159
GSE80672,SRR3440768,GSM2132865,SRS1412375,SRX1727153,GSM2132865: M1201; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3225165450,21501103
GSE80672,SRR3440769,GSM2132866,SRS1412376,SRX1727154,GSM2132866: M1202; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3453029250,23020195
GSE80672,SRR3440770,GSM2132867,SRS1412377,SRX1727155,GSM2132867: M1203; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2991509400,19943396
GSE80672,SRR3440771,GSM2132867,SRS1412377,SRX1727155,GSM2132867: M1203; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4634398350,30895989
GSE80672,SRR3440772,GSM2132868,SRS1412378,SRX1727156,GSM2132868: M1204; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3863130450,25754203
GSE80672,SRR3440773,GSM2132869,SRS1412380,SRX1727157,GSM2132869: M1205; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2845018500,18966790
GSE80672,SRR3440774,GSM2132870,SRS1412379,SRX1727158,GSM2132870: M1206; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3311408850,22076059
GSE80672,SRR3440775,GSM2132870,SRS1412379,SRX1727158,GSM2132870: M1206; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4547128800,30314192
GSE80672,SRR3440776,GSM2132871,SRS1412382,SRX1727159,GSM2132871: M1207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2462092950,16413953
GSE80672,SRR3440777,GSM2132871,SRS1412382,SRX1727159,GSM2132871: M1207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2350551900,15670346
GSE80672,SRR3440778,GSM2132872,SRS1412381,SRX1727160,GSM2132872: M1208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2916260850,19441739
GSE80672,SRR3440779,GSM2132872,SRS1412381,SRX1727160,GSM2132872: M1208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2796746700,18644978
GSE80672,SRR3440780,GSM2132873,SRS1412383,SRX1727161,GSM2132873: M1209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2481087300,16540582
GSE80672,SRR3440781,GSM2132874,SRS1412384,SRX1727162,GSM2132874: M1210; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3314116050,22094107
GSE80672,SRR3440782,GSM2132875,SRS1412385,SRX1727163,GSM2132875: M1601; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2299326750,15328845
GSE80672,SRR3440783,GSM2132875,SRS1412385,SRX1727163,GSM2132875: M1601; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3333238350,22221589
GSE80672,SRR3440784,GSM2132876,SRS1412386,SRX1727164,GSM2132876: M1602; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2571364800,17142432
GSE80672,SRR3440785,GSM2132876,SRS1412386,SRX1727164,GSM2132876: M1602; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2687122050,17914147
GSE80672,SRR3440786,GSM2132877,SRS1412387,SRX1727165,GSM2132877: M1603; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,956966400,6379776
GSE80672,SRR3440787,GSM2132877,SRS1412387,SRX1727165,GSM2132877: M1603; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1467565950,9783773
GSE80672,SRR3440788,GSM2132878,SRS1412388,SRX1727166,GSM2132878: M1605; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1678016400,11186776
GSE80672,SRR3440789,GSM2132878,SRS1412388,SRX1727166,GSM2132878: M1605; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2033901900,13559346
GSE80672,SRR3440790,GSM2132879,SRS1412389,SRX1727167,GSM2132879: M1606; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2021552250,13477015
GSE80672,SRR3440791,GSM2132880,SRS1412390,SRX1727168,GSM2132880: M1607; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,68649150,457661
GSE80672,SRR3440792,GSM2132880,SRS1412390,SRX1727168,GSM2132880: M1607; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2584972650,17233151
GSE80672,SRR3440793,GSM2132881,SRS1412391,SRX1727169,GSM2132881: M1608; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3666609600,24444064
GSE80672,SRR3440794,GSM2132882,SRS1412392,SRX1727170,GSM2132882: M1609; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2308153350,15387689
GSE80672,SRR3440795,GSM2132882,SRS1412392,SRX1727170,GSM2132882: M1609; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3535345050,23568967
GSE80672,SRR3440796,GSM2132883,SRS1412393,SRX1727171,GSM2132883: M1610; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1965610200,13104068
GSE80672,SRR3440797,GSM2132883,SRS1412393,SRX1727171,GSM2132883: M1610; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2107282200,14048548
GSE80672,SRR3440798,GSM2132884,SRS1412394,SRX1727172,GSM2132884: M2001; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3162520950,21083473
GSE80672,SRR3440799,GSM2132885,SRS1412395,SRX1727173,GSM2132885: M2003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2812470450,18749803
GSE80672,SRR3440800,GSM2132885,SRS1412395,SRX1727173,GSM2132885: M2003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4264920900,28432806
GSE80672,SRR3440801,GSM2132886,SRS1412396,SRX1727174,GSM2132886: M2004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3364672500,22431150
GSE80672,SRR3440802,GSM2132886,SRS1412396,SRX1727174,GSM2132886: M2004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3249104550,21660697
GSE80672,SRR3440803,GSM2132887,SRS1412397,SRX1727175,GSM2132887: M2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3003381750,20022545
GSE80672,SRR3440804,GSM2132887,SRS1412397,SRX1727175,GSM2132887: M2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2859279000,19061860
GSE80672,SRR3440805,GSM2132888,SRS1412399,SRX1727176,GSM2132888: M2006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2995043550,19966957
GSE80672,SRR3440806,GSM2132888,SRS1412399,SRX1727176,GSM2132888: M2006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3491117100,23274114
GSE80672,SRR3440807,GSM2132889,SRS1412398,SRX1727177,GSM2132889: M2007; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,95732250,638215
GSE80672,SRR3440808,GSM2132889,SRS1412398,SRX1727177,GSM2132889: M2007; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3760392750,25069285
GSE80672,SRR3440809,GSM2132890,SRS1412400,SRX1727178,GSM2132890: M2008; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1392050850,9280339
GSE80672,SRR3440810,GSM2132890,SRS1412400,SRX1727178,GSM2132890: M2008; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2410614150,16070761
GSE80672,SRR3440811,GSM2132891,SRS1412405,SRX1727179,GSM2132891: M2009; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4997889300,33319262
GSE80672,SRR3440812,GSM2132892,SRS1412401,SRX1727180,GSM2132892: M2010; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1066320600,7108804
GSE80672,SRR3440813,GSM2132892,SRS1412401,SRX1727180,GSM2132892: M2010; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2318667600,15457784
GSE80672,SRR3440814,GSM2132893,SRS1412402,SRX1727181,GSM2132893: M2201; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2353385400,15689236
GSE80672,SRR3440815,GSM2132893,SRS1412402,SRX1727181,GSM2132893: M2201; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2464333200,16428888
GSE80672,SRR3440816,GSM2132894,SRS1412403,SRX1727182,GSM2132894: M2202; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3317690550,22117937
GSE80672,SRR3440817,GSM2132895,SRS1412404,SRX1727183,GSM2132895: M2203; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4440762150,29605081
GSE80672,SRR3440818,GSM2132896,SRS1412406,SRX1727184,GSM2132896: M2204; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2224233600,14828224
GSE80672,SRR3440819,GSM2132896,SRS1412406,SRX1727184,GSM2132896: M2204; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2081209800,13874732
GSE80672,SRR3440820,GSM2132897,SRS1412407,SRX1727185,GSM2132897: M2205; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1493444400,9956296
GSE80672,SRR3440821,GSM2132897,SRS1412407,SRX1727185,GSM2132897: M2205; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1478006100,9853374
GSE80672,SRR3440822,GSM2132898,SRS1412408,SRX1727186,GSM2132898: M2206; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3158145750,21054305
GSE80672,SRR3440823,GSM2132898,SRS1412408,SRX1727186,GSM2132898: M2206; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4329174900,28861166
GSE80672,SRR3440824,GSM2132899,SRS1412409,SRX1727187,GSM2132899: M2208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2956446900,19709646
GSE80672,SRR3440825,GSM2132899,SRS1412409,SRX1727187,GSM2132899: M2208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4507915500,30052770
GSE80672,SRR3440826,GSM2132900,SRS1412410,SRX1727188,GSM2132900: M2209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,77323950,515493
GSE80672,SRR3440827,GSM2132900,SRS1412410,SRX1727188,GSM2132900: M2209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3158617950,21057453
GSE80672,SRR3440828,GSM2132901,SRS1412411,SRX1727189,GSM2132901: M2210; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2327763450,15518423
GSE80672,SRR3440829,GSM2132901,SRS1412411,SRX1727189,GSM2132901: M2210; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2647049550,17646997
GSE80672,SRR3440830,GSM2132902,SRS1412412,SRX1727190,GSM2132902: M2401; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2086108800,13907392
GSE80672,SRR3440831,GSM2132902,SRS1412412,SRX1727190,GSM2132902: M2401; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2251212150,15008081
GSE80672,SRR3440832,GSM2132903,SRS1412413,SRX1727191,GSM2132903: M2402; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3841279350,25608529
GSE80672,SRR3440833,GSM2132904,SRS1412414,SRX1727192,GSM2132904: M2403; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1888045650,12586971
GSE80672,SRR3440834,GSM2132904,SRS1412414,SRX1727192,GSM2132904: M2403; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2824982700,18833218
GSE80672,SRR3440835,GSM2132905,SRS1412415,SRX1727193,GSM2132905: M2404; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1936378050,12909187
GSE80672,SRR3440836,GSM2132905,SRS1412415,SRX1727193,GSM2132905: M2404; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2140541550,14270277
GSE80672,SRR3440837,GSM2132906,SRS1412417,SRX1727194,GSM2132906: M2405; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2281316250,15208775
GSE80672,SRR3440838,GSM2132906,SRS1412417,SRX1727194,GSM2132906: M2405; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3495366900,23302446
GSE80672,SRR3440839,GSM2132907,SRS1412416,SRX1727195,GSM2132907: M2407; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4394561850,29297079
GSE80672,SRR3440840,GSM2132908,SRS1412418,SRX1727196,GSM2132908: M2408; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2199470850,14663139
GSE80672,SRR3440841,GSM2132908,SRS1412418,SRX1727196,GSM2132908: M2408; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2342974050,15619827
GSE80672,SRR3440842,GSM2132909,SRS1412419,SRX1727197,GSM2132909: M2409; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1627346250,10848975
GSE80672,SRR3440843,GSM2132909,SRS1412419,SRX1727197,GSM2132909: M2409; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1638316050,10922107
GSE80672,SRR3440844,GSM2132910,SRS1412420,SRX1727198,GSM2132910: M2411; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3310622400,22070816
GSE80672,SRR3440845,GSM2132910,SRS1412420,SRX1727198,GSM2132910: M2411; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3197080200,21313868
GSE80672,SRR3440846,GSM2132911,SRS1412421,SRX1727199,GSM2132911: M2601; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3320070300,22133802
