dataset,run_accession,sample_id,library_layout,fastq_count,mates_present,missing_mate,pairing_status,total_size_bytes,total_size_gib,local_paths
GSE120137,SRR7871976,GSM3394594,SINGLE,1,2,1,incomplete_paired,1965629824,1.830635,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871976_2.fastq
GSE120137,SRR7871977,GSM3394595,SINGLE,1,,,single_or_unknown,7547680826,7.029326,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871977.fastq
GSE120137,SRR7871978,GSM3394595,SINGLE,1,2,1,incomplete_paired,1928523004,1.796077,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871978_2.fastq
GSE120137,SRR7871979,GSM3394596,SINGLE,1,,,single_or_unknown,5587972340,5.204205,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871979.fastq
GSE120137,SRR7871980,GSM3394596,SINGLE,1,2,1,incomplete_paired,1417759520,1.320391,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871980_2.fastq
GSE120137,SRR7871981,GSM3394597,SINGLE,1,,,single_or_unknown,6717733484,6.256377,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871981.fastq
GSE120137,SRR7871982,GSM3394597,SINGLE,1,2,1,incomplete_paired,1712208004,1.594618,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871982_2.fastq
GSE120137,SRR7871983,GSM3394598,SINGLE,1,,,single_or_unknown,6608663386,6.154797,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871983.fastq
GSE120137,SRR7871984,GSM3394598,SINGLE,1,2,1,incomplete_paired,1683786904,1.568149,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871984_2.fastq
GSE120137,SRR7871985,GSM3394599,SINGLE,1,,,single_or_unknown,7210538652,6.715337,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871985.fastq
GSE120137,SRR7871986,GSM3394599,SINGLE,1,2,1,incomplete_paired,1840658772,1.714247,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871986_2.fastq
GSE120137,SRR7871987,GSM3394600,SINGLE,1,,,single_or_unknown,6247223752,5.818181,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871987.fastq
GSE120137,SRR7871988,GSM3394600,SINGLE,1,2,1,incomplete_paired,1589586816,1.480418,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871988_2.fastq
GSE120137,SRR7871989,GSM3394601,SINGLE,1,,,single_or_unknown,5874493228,5.471048,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871989.fastq
GSE120137,SRR7871990,GSM3394601,SINGLE,1,2,1,incomplete_paired,1492437024,1.38994,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871990_2.fastq
GSE120137,SRR7871991,GSM3394602,SINGLE,1,,,single_or_unknown,7427098096,6.917024,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871991.fastq
GSE120137,SRR7871992,GSM3394602,SINGLE,1,2,1,incomplete_paired,1897100588,1.766813,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871992_2.fastq
GSE120137,SRR7871993,GSM3394603,SINGLE,1,,,single_or_unknown,6862335256,6.391048,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871993.fastq
GSE120137,SRR7871994,GSM3394603,SINGLE,1,2,1,incomplete_paired,1749899024,1.62972,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871994_2.fastq
GSE120137,SRR7871995,GSM3394604,SINGLE,1,,,single_or_unknown,5731590282,5.337959,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871995.fastq
GSE120137,SRR7871996,GSM3394604,SINGLE,1,2,1,incomplete_paired,1455191468,1.355253,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871996_2.fastq
GSE120137,SRR7871997,GSM3394605,SINGLE,1,,,single_or_unknown,7083205750,6.596749,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871997.fastq
GSE120137,SRR7871998,GSM3394605,SINGLE,1,2,1,incomplete_paired,1807474096,1.683341,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871998_2.fastq
GSE120137,SRR7871999,GSM3394606,SINGLE,1,,,single_or_unknown,6514093228,6.066722,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871999.fastq
GSE120137,SRR7872000,GSM3394606,SINGLE,1,2,1,incomplete_paired,1659141300,1.545196,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872000_2.fastq
GSE120137,SRR7872001,GSM3394607,SINGLE,1,,,single_or_unknown,5698519690,5.30716,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872001.fastq
GSE120137,SRR7872002,GSM3394607,SINGLE,1,2,1,incomplete_paired,1446574564,1.347228,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872002_2.fastq
GSE120137,SRR7872003,GSM3394608,SINGLE,1,,,single_or_unknown,6835424566,6.365985,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872003.fastq
GSE120137,SRR7872004,GSM3394608,SINGLE,1,2,1,incomplete_paired,1742886692,1.62319,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872004_2.fastq
GSE120137,SRR7872005,GSM3394609,SINGLE,1,,,single_or_unknown,7127359502,6.637871,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872005.fastq
GSE120137,SRR7872006,GSM3394609,SINGLE,1,2,1,incomplete_paired,1818975752,1.694053,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872006_2.fastq
GSE120137,SRR7872007,GSM3394610,SINGLE,1,,,single_or_unknown,6655336952,6.198266,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872007.fastq
GSE120137,SRR7872008,GSM3394610,SINGLE,1,2,1,incomplete_paired,1695956572,1.579483,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872008_2.fastq
GSE120137,SRR7872009,GSM3394611,SINGLE,1,,,single_or_unknown,7026716924,6.54414,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872009.fastq
GSE120137,SRR7872010,GSM3394611,SINGLE,1,2,1,incomplete_paired,1792746552,1.669625,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872010_2.fastq
GSE120137,SRR7872011,GSM3394612,SINGLE,1,,,single_or_unknown,7326215476,6.82307,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872011.fastq
GSE120137,SRR7872012,GSM3394612,SINGLE,1,2,1,incomplete_paired,1870807908,1.742326,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872012_2.fastq
GSE120137,SRR7872013,GSM3394613,SINGLE,1,,,single_or_unknown,7520676824,7.004176,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872013.fastq
GSE120137,SRR7872014,GSM3394613,SINGLE,1,2,1,incomplete_paired,1921489696,1.789527,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872014_2.fastq
GSE120137,SRR7872015,GSM3394614,SINGLE,1,,,single_or_unknown,4827132082,4.495617,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872015.fastq
GSE120137,SRR7872016,GSM3394614,SINGLE,1,2,1,incomplete_paired,1219461524,1.135712,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872016_2.fastq
GSE120137,SRR7872017,GSM3394615,SINGLE,1,,,single_or_unknown,5256130636,4.895153,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872017.fastq
GSE120137,SRR7872018,GSM3394615,SINGLE,1,2,1,incomplete_paired,1331273724,1.239845,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872018_2.fastq
GSE120137,SRR7872019,GSM3394616,SINGLE,1,,,single_or_unknown,5867683162,5.464706,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872019.fastq
GSE120137,SRR7872020,GSM3394616,SINGLE,1,2,1,incomplete_paired,1490662436,1.388288,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872020_2.fastq
GSE120137,SRR7872021,GSM3394617,SINGLE,1,,,single_or_unknown,5561813436,5.179842,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872021.fastq
GSE120137,SRR7872022,GSM3394617,SINGLE,1,2,1,incomplete_paired,1410943332,1.314043,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872022_2.fastq
GSE120137,SRR7872023,GSM3394618,SINGLE,1,,,single_or_unknown,5313222600,4.948324,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872023.fastq
GSE120137,SRR7872024,GSM3394618,SINGLE,1,2,1,incomplete_paired,1346151504,1.253701,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872024_2.fastq
GSE120137,SRR7872025,GSM3394619,SINGLE,1,,,single_or_unknown,7223226420,6.727154,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872025.fastq
GSE120137,SRR7872026,GSM3394619,SINGLE,1,2,1,incomplete_paired,1843952648,1.717315,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872026_2.fastq
GSE120137,SRR7872028,GSM3394620,SINGLE,1,2,1,incomplete_paired,1799804240,1.676198,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872028_2.fastq
GSE120137,SRR7872029,GSM3394621,SINGLE,1,,,single_or_unknown,6751728282,6.288037,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872029.fastq
GSE120137,SRR7872030,GSM3394621,SINGLE,1,2,1,incomplete_paired,1721072664,1.602874,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872030_2.fastq
GSE120137,SRR7872031,GSM3394622,SINGLE,1,,,single_or_unknown,6624362338,6.169418,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872031.fastq
GSE120137,SRR7872032,GSM3394622,SINGLE,1,2,1,incomplete_paired,1687877592,1.571959,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872032_2.fastq
GSE120137,SRR7872033,GSM3394623,SINGLE,1,,,single_or_unknown,5980480044,5.569756,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872033.fastq
GSE120137,SRR7872034,GSM3394623,SINGLE,1,2,1,incomplete_paired,1520058644,1.415665,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872034_2.fastq
GSE120137,SRR7872036,GSM3394624,SINGLE,1,2,1,incomplete_paired,1500247180,1.397214,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872036_2.fastq
GSE120137,SRR7872037,GSM3394625,SINGLE,1,,,single_or_unknown,5959275746,5.550008,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872037.fastq
GSE120137,SRR7872038,GSM3394625,SINGLE,1,2,1,incomplete_paired,1514532296,1.410518,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872038_2.fastq
GSE120137,SRR7872039,GSM3394626,SINGLE,1,,,single_or_unknown,4147183428,3.862366,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872039.fastq
GSE120137,SRR7872040,GSM3394626,SINGLE,1,2,1,incomplete_paired,1042244776,0.970666,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872040_2.fastq
GSE120137,SRR7872041,GSM3394627,SINGLE,1,,,single_or_unknown,7732889394,7.201814,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872041.fastq
GSE120137,SRR7872042,GSM3394627,SINGLE,1,2,1,incomplete_paired,1976803408,1.841042,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872042_2.fastq
GSE120137,SRR7872043,GSM3394628,SINGLE,1,,,single_or_unknown,6465480516,6.021448,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872043.fastq
GSE120137,SRR7872044,GSM3394628,SINGLE,1,2,1,incomplete_paired,1646472072,1.533397,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872044_2.fastq
GSE120137,SRR7872045,GSM3394629,SINGLE,1,,,single_or_unknown,6400081616,5.96054,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872045.fastq
GSE120137,SRR7872046,GSM3394629,SINGLE,1,2,1,incomplete_paired,1629430268,1.517525,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872046_2.fastq
GSE120137,SRR7872047,GSM3394630,SINGLE,1,,,single_or_unknown,4640337754,4.321651,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872047.fastq
GSE120137,SRR7872048,GSM3394630,SINGLE,1,2,1,incomplete_paired,1170778068,1.090372,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872048_2.fastq
GSE120137,SRR7872049,GSM3394631,SINGLE,1,,,single_or_unknown,5952928926,5.544097,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872049.fastq
GSE120137,SRR7872050,GSM3394631,SINGLE,1,2,1,incomplete_paired,1512887796,1.408987,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872050_2.fastq
GSE120137,SRR7872051,GSM3394632,SINGLE,1,,,single_or_unknown,5649205822,5.261233,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872051.fastq
GSE120137,SRR7872052,GSM3394632,SINGLE,1,2,1,incomplete_paired,1433724464,1.33526,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872052_2.fastq
GSE120137,SRR7872053,GSM3394633,SINGLE,1,,,single_or_unknown,5443429256,5.069589,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872053.fastq
GSE120137,SRR7872054,GSM3394633,SINGLE,1,2,1,incomplete_paired,1380093800,1.285313,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872054_2.fastq
GSE120137,SRR7872055,GSM3394634,SINGLE,1,,,single_or_unknown,7243662738,6.746187,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872055.fastq
GSE120137,SRR7872056,GSM3394634,SINGLE,1,2,1,incomplete_paired,1849288096,1.722284,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872056_2.fastq
GSE120137,SRR7872057,GSM3394635,SINGLE,1,,,single_or_unknown,7124233454,6.634959,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872057.fastq
GSE120137,SRR7872058,GSM3394635,SINGLE,1,2,1,incomplete_paired,1818159712,1.693293,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872058_2.fastq
GSE120137,SRR7872059,GSM3394636,SINGLE,1,,,single_or_unknown,6768278050,6.30345,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872059.fastq
GSE120137,SRR7872060,GSM3394636,SINGLE,1,2,1,incomplete_paired,1725397768,1.606902,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872060_2.fastq
GSE120137,SRR7872061,GSM3394637,SINGLE,1,,,single_or_unknown,6236768486,5.808443,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872061.fastq
GSE120137,SRR7872062,GSM3394637,SINGLE,1,2,1,incomplete_paired,1586862328,1.477881,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872062_2.fastq
GSE120137,SRR7872063,GSM3394638,SINGLE,1,,,single_or_unknown,6660529140,6.203101,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872063.fastq
GSE120137,SRR7872064,GSM3394638,SINGLE,1,2,1,incomplete_paired,1697306396,1.58074,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872064_2.fastq
GSE120137,SRR7872065,GSM3394639,SINGLE,1,,,single_or_unknown,6670223702,6.21213,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872065.fastq
GSE120137,SRR7872066,GSM3394639,SINGLE,1,2,1,incomplete_paired,1699832072,1.583092,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872066_2.fastq
GSE120137,SRR7872067,GSM3394640,SINGLE,1,,,single_or_unknown,6598585094,6.145411,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872067.fastq
GSE120137,SRR7872068,GSM3394640,SINGLE,1,2,1,incomplete_paired,1681163156,1.565705,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872068_2.fastq
GSE120137,SRR7872069,GSM3394641,SINGLE,1,,,single_or_unknown,5049331936,4.702557,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872069.fastq
GSE120137,SRR7872070,GSM3394641,SINGLE,1,2,1,incomplete_paired,1277375892,1.189649,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872070_2.fastq
GSE120137,SRR7872071,GSM3394642,SINGLE,1,,,single_or_unknown,5305643428,4.941265,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872071.fastq
GSE120137,SRR7872072,GSM3394642,SINGLE,1,2,1,incomplete_paired,1344174884,1.25186,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872072_2.fastq
GSE120137,SRR7872073,GSM3394643,SINGLE,1,,,single_or_unknown,7333274214,6.829644,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872073.fastq
GSE120137,SRR7872074,GSM3394643,SINGLE,1,2,1,incomplete_paired,1872651496,1.744043,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872074_2.fastq
GSE120137,SRR7872075,GSM3394644,SINGLE,1,,,single_or_unknown,6268132492,5.837653,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872075.fastq
GSE120137,SRR7872076,GSM3394644,SINGLE,1,2,1,incomplete_paired,1595035056,1.485492,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872076_2.fastq
GSE120137,SRR7872077,GSM3394645,SINGLE,1,,,single_or_unknown,6220944238,5.793706,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872077.fastq
GSE120137,SRR7872078,GSM3394645,SINGLE,1,2,1,incomplete_paired,1582738704,1.47404,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872078_2.fastq
GSE120137,SRR7872079,GSM3394646,SINGLE,1,,,single_or_unknown,5645122314,5.25743,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872079.fastq
GSE120137,SRR7872080,GSM3394646,SINGLE,1,2,1,incomplete_paired,1432662416,1.334271,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872080_2.fastq
GSE120137,SRR7872081,GSM3394647,SINGLE,1,,,single_or_unknown,5507349336,5.129119,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872081.fastq
GSE120137,SRR7872082,GSM3394647,SINGLE,1,2,1,incomplete_paired,1396752332,1.300827,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872082_2.fastq
GSE120137,SRR7872083,GSM3394648,SINGLE,1,,,single_or_unknown,6993477778,6.513184,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872083.fastq
GSE120137,SRR7872084,GSM3394648,SINGLE,1,2,1,incomplete_paired,1784086132,1.66156,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872084_2.fastq
GSE120137,SRR7872085,GSM3394649,SINGLE,1,,,single_or_unknown,6941235770,6.46453,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872085.fastq
GSE120137,SRR7872086,GSM3394649,SINGLE,1,2,1,incomplete_paired,1770472524,1.648881,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872086_2.fastq
GSE120137,SRR7872087,GSM3394650,SINGLE,1,,,single_or_unknown,4313686116,4.017433,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872087.fastq
GSE120137,SRR7872088,GSM3394650,SINGLE,1,2,1,incomplete_paired,1085625628,1.011068,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872088_2.fastq
GSE120137,SRR7872089,GSM3394651,SINGLE,1,,,single_or_unknown,6459913320,6.016263,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872089.fastq
GSE120137,SRR7872090,GSM3394651,SINGLE,1,2,1,incomplete_paired,1644998140,1.532024,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872090_2.fastq
GSE120137,SRR7872091,GSM3394652,SINGLE,1,,,single_or_unknown,5842089570,5.44087,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872091.fastq
GSE120137,SRR7872092,GSM3394652,SINGLE,1,2,1,incomplete_paired,1483978084,1.382062,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872092_2.fastq
GSE120137,SRR7872093,GSM3394653,SINGLE,1,,,single_or_unknown,6050500652,5.634968,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872093.fastq
GSE120137,SRR7872094,GSM3394653,SINGLE,1,2,1,incomplete_paired,1538295712,1.43265,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872094_2.fastq
GSE120137,SRR7872095,GSM3394654,SINGLE,1,,,single_or_unknown,6445507544,6.002847,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872095.fastq
GSE120137,SRR7872096,GSM3394654,SINGLE,1,2,1,incomplete_paired,1641249048,1.528532,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872096_2.fastq
GSE120137,SRR7872097,GSM3394655,SINGLE,1,,,single_or_unknown,4941954240,4.602554,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872097.fastq
GSE120137,SRR7872098,GSM3394655,SINGLE,1,2,1,incomplete_paired,1249373116,1.163569,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872098_2.fastq
GSE120137,SRR7872099,GSM3394656,SINGLE,1,,,single_or_unknown,6537888202,6.088883,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872099.fastq
GSE120137,SRR7872100,GSM3394656,SINGLE,1,2,1,incomplete_paired,1665325172,1.550955,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872100_2.fastq
GSE120137,SRR7872101,GSM3394657,SINGLE,1,,,single_or_unknown,6614608364,6.160334,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872101.fastq
GSE120137,SRR7872102,GSM3394657,SINGLE,1,2,1,incomplete_paired,1685322476,1.569579,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872102_2.fastq
GSE120137,SRR7872103,GSM3394658,SINGLE,1,,,single_or_unknown,6354097788,5.917715,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872103.fastq
GSE120137,SRR7872104,GSM3394658,SINGLE,1,2,1,incomplete_paired,1617419760,1.50634,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872104_2.fastq
GSE120137,SRR7872105,GSM3394659,SINGLE,1,,,single_or_unknown,6964219832,6.485935,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872105.fastq
GSE120137,SRR7872106,GSM3394659,SINGLE,1,2,1,incomplete_paired,1776441852,1.65444,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872106_2.fastq
GSE120137,SRR7872107,GSM3394660,SINGLE,1,,,single_or_unknown,5625343040,5.239009,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872107.fastq
GSE120137,SRR7872108,GSM3394660,SINGLE,1,2,1,incomplete_paired,1427489348,1.329453,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872108_2.fastq
GSE120137,SRR7872109,GSM3394661,SINGLE,1,,,single_or_unknown,5392062050,5.021749,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872109.fastq
GSE120137,SRR7872110,GSM3394661,SINGLE,1,2,1,incomplete_paired,1366681948,1.272822,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872110_2.fastq
GSE120137,SRR7872111,GSM3394662,SINGLE,1,,,single_or_unknown,6898331500,6.424572,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872111.fastq
GSE120137,SRR7872112,GSM3394662,SINGLE,1,2,1,incomplete_paired,1759283208,1.63846,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872112_2.fastq
GSE120137,SRR7872113,GSM3394663,SINGLE,1,,,single_or_unknown,4821351450,4.490233,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872113.fastq
GSE120137,SRR7872114,GSM3394663,SINGLE,1,2,1,incomplete_paired,1217952356,1.134307,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872114_2.fastq
GSE120137,SRR7872115,GSM3394664,SINGLE,1,,,single_or_unknown,6813497086,6.345564,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872115.fastq
GSE120137,SRR7872116,GSM3394664,SINGLE,1,2,1,incomplete_paired,1737169904,1.617866,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872116_2.fastq
GSE120137,SRR7872117,GSM3394665,SINGLE,1,,,single_or_unknown,6436836024,5.994771,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872117.fastq
GSE120137,SRR7872118,GSM3394665,SINGLE,1,2,1,incomplete_paired,1639002592,1.52644,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872118_2.fastq
GSE120137,SRR7872119,GSM3394666,SINGLE,1,,,single_or_unknown,7418126470,6.908669,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872119.fastq
GSE120137,SRR7872120,GSM3394666,SINGLE,1,2,1,incomplete_paired,1894757808,1.764631,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872120_2.fastq
GSE120137,SRR7872121,GSM3394667,SINGLE,1,,,single_or_unknown,7958442306,7.411877,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872121.fastq
GSE120137,SRR7872122,GSM3394667,SINGLE,1,2,1,incomplete_paired,2035580736,1.895782,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872122_2.fastq
GSE120137,SRR7872123,GSM3394668,SINGLE,1,,,single_or_unknown,6495863954,6.049745,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872123.fastq
GSE120137,SRR7872124,GSM3394668,SINGLE,1,2,1,incomplete_paired,1654385176,1.540766,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872124_2.fastq
GSE120137,SRR7872125,GSM3394669,SINGLE,1,,,single_or_unknown,5694412608,5.303335,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872125.fastq
GSE120137,SRR7872126,GSM3394669,SINGLE,1,2,1,incomplete_paired,1445499912,1.346227,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872126_2.fastq
GSE120137,SRR7872127,GSM3394670,SINGLE,1,,,single_or_unknown,6333401048,5.898439,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872127.fastq
GSE120137,SRR7872128,GSM3394670,SINGLE,1,2,1,incomplete_paired,1612042636,1.501332,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872128_2.fastq
GSE120137,SRR7872129,GSM3394671,SINGLE,1,,,single_or_unknown,5236225704,4.876615,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872129.fastq
GSE120137,SRR7872130,GSM3394671,SINGLE,1,2,1,incomplete_paired,1326079220,1.235008,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872130_2.fastq
GSE120137,SRR7872131,GSM3394672,SINGLE,1,,,single_or_unknown,4725087002,4.40058,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872131.fastq
GSE120137,SRR7872132,GSM3394672,SINGLE,1,2,1,incomplete_paired,1192863496,1.110941,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872132_2.fastq
GSE120137,SRR7872133,GSM3394673,SINGLE,1,,,single_or_unknown,6113741856,5.693866,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872133.fastq
GSE120137,SRR7872134,GSM3394673,SINGLE,1,2,1,incomplete_paired,1554791588,1.448013,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872134_2.fastq
GSE120137,SRR7872135,GSM3394674,SINGLE,1,,,single_or_unknown,8802967190,8.198402,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872135.fastq
GSE120137,SRR7872136,GSM3394674,SINGLE,1,2,1,incomplete_paired,2255702972,2.100787,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872136_2.fastq
GSE120137,SRR7872137,GSM3394675,SINGLE,1,,,single_or_unknown,6303401362,5.8705,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872137.fastq
GSE120137,SRR7872138,GSM3394675,SINGLE,1,2,1,incomplete_paired,1604232480,1.494058,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872138_2.fastq
GSE120137,SRR7872139,GSM3394676,SINGLE,1,,,single_or_unknown,8240253240,7.674334,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872139.fastq
GSE120137,SRR7872140,GSM3394676,SINGLE,1,2,1,incomplete_paired,2109040528,1.964197,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872140_2.fastq
