dataset,run_accession,mate,file_name,local_path,size_bytes,size_gib,mtime_utc,is_gzip,raw_root
GSE60012,SRR1534565,2.0,SRR1534565_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534565_2.fastq,3036891230,2.828325,2026-04-26T23:08:53.152753+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534566,1.0,SRR1534566_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534566_1.fastq,3109367016,2.895824,2026-04-26T23:20:42.978737+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534566,2.0,SRR1534566_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534566_2.fastq,3109367016,2.895824,2026-04-26T23:20:42.996737+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534567,1.0,SRR1534567_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534567_1.fastq,3481850700,3.242726,2026-04-26T23:30:12.608748+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534567,2.0,SRR1534567_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534567_2.fastq,3481850700,3.242726,2026-04-26T23:30:12.573746+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534568,1.0,SRR1534568_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534568_1.fastq,7346850060,6.842287,2026-05-04T17:17:12.243424+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534568,2.0,SRR1534568_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534568_2.fastq,7346850060,6.842287,2026-05-04T17:17:12.234425+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534569,1.0,SRR1534569_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534569_1.fastq,3228517622,3.006791,2026-04-26T23:46:28.673258+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534569,2.0,SRR1534569_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534569_2.fastq,3228517622,3.006791,2026-04-26T23:46:28.705260+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534570,1.0,SRR1534570_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534570_1.fastq,3946545012,3.675506,2026-05-04T18:01:10.919036+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534570,2.0,SRR1534570_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534570_2.fastq,3946545012,3.675506,2026-05-04T18:01:10.276006+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534571,1.0,SRR1534571_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534571_1.fastq,5054767818,4.707619,2026-05-04T18:59:44.363602+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534571,2.0,SRR1534571_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534571_2.fastq,5054767818,4.707619,2026-05-04T18:59:44.372603+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534572,1.0,SRR1534572_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534572_1.fastq,2392456436,2.228149,2026-04-27T00:51:55.996939+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534572,2.0,SRR1534572_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534572_2.fastq,2392456436,2.228149,2026-04-27T00:51:56.017940+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534573,1.0,SRR1534573_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534573_1.fastq,2875712358,2.678216,2026-04-27T01:49:38.642249+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534573,2.0,SRR1534573_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534573_2.fastq,2875712358,2.678216,2026-04-27T01:49:38.609247+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534574,1.0,SRR1534574_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534574_1.fastq,1142787602,1.064304,2026-04-27T00:37:06.264890+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534574,2.0,SRR1534574_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534574_2.fastq,1142787602,1.064304,2026-04-27T00:37:06.236889+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534575,1.0,SRR1534575_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534575_1.fastq,1129666106,1.052084,2026-04-27T01:16:59.946968+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534575,2.0,SRR1534575_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534575_2.fastq,1129666106,1.052084,2026-04-27T01:16:59.949968+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534576,1.0,SRR1534576_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534576_1.fastq,4277987368,3.984186,2026-05-04T19:51:09.305875+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534576,2.0,SRR1534576_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534576_2.fastq,4277987368,3.984186,2026-05-04T19:51:09.220870+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534577,1.0,SRR1534577_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534577_1.fastq,3874187680,3.608118,2026-05-04T20:35:41.752962+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534577,2.0,SRR1534577_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534577_2.fastq,3874187680,3.608118,2026-05-04T20:35:41.765964+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534578,1.0,SRR1534578_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534578_1.fastq,2726314212,2.539078,2026-04-27T03:38:00.718790+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534578,2.0,SRR1534578_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534578_2.fastq,2726314212,2.539078,2026-04-27T03:38:00.695789+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534579,1.0,SRR1534579_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534579_1.fastq,2430300818,2.263394,2026-04-27T03:31:34.255667+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534579,2.0,SRR1534579_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534579_2.fastq,2430300818,2.263394,2026-04-27T03:31:34.282668+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534580,1.0,SRR1534580_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534580_1.fastq,2993513700,2.787927,2026-04-27T04:07:25.209378+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534580,2.0,SRR1534580_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534580_2.fastq,2993513700,2.787927,2026-04-27T04:07:25.223379+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534581,1.0,SRR1534581_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534581_1.fastq,2274712190,2.118491,2026-05-04T21:10:53.902550+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534581,2.0,SRR1534581_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534581_2.fastq,2274712190,2.118491,2026-05-04T21:10:53.900550+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534582,1.0,SRR1534582_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534582_1.fastq,2282048876,2.125324,2026-05-04T21:47:44.320305+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534582,2.0,SRR1534582_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534582_2.fastq,2282048876,2.125324,2026-05-04T21:47:44.313304+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534583,1.0,SRR1534583_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534583_1.fastq,645320054,0.601001,2026-04-27T03:03:25.448399+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534583,2.0,SRR1534583_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534583_2.fastq,645320054,0.601001,2026-04-27T03:03:25.448399+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534584,1.0,SRR1534584_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534584_1.fastq,1523736636,1.41909,2026-04-27T03:28:05.495564+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534584,2.0,SRR1534584_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534584_2.fastq,1523736636,1.41909,2026-04-27T03:28:05.531566+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534585,1.0,SRR1534585_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534585_1.fastq,2683414872,2.499125,2026-04-27T04:19:39.839913+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534585,2.0,SRR1534585_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534585_2.fastq,2683414872,2.499125,2026-04-27T04:19:39.853914+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534586,1.0,SRR1534586_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534586_1.fastq,4834718284,4.502682,2026-05-04T23:02:43.279222+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534586,2.0,SRR1534586_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534586_2.fastq,4834718284,4.502682,2026-05-04T23:02:43.376226+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534587,1.0,SRR1534587_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534587_1.fastq,3314681506,3.087038,2026-05-05T00:01:06.793909+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534587,2.0,SRR1534587_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534587_2.fastq,3314681506,3.087038,2026-05-05T00:01:06.795909+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534588,1.0,SRR1534588_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534588_1.fastq,2341937480,2.181099,2026-05-05T00:37:06.039841+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534588,2.0,SRR1534588_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534588_2.fastq,2341937480,2.181099,2026-05-05T00:37:06.075844+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534589,1.0,SRR1534589_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534589_1.fastq,6239705480,5.811179,2026-05-05T02:00:16.513492+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534589,2.0,SRR1534589_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534589_2.fastq,6239705480,5.811179,2026-05-05T02:00:16.522492+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534590,1.0,SRR1534590_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534590_1.fastq,3934471876,3.664262,2026-05-05T02:42:41.042747+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534590,2.0,SRR1534590_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534590_2.fastq,3934471876,3.664262,2026-05-05T02:42:40.995744+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534591,1.0,SRR1534591_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534591_1.fastq,97090822,0.090423,2026-04-27T04:50:30.987116+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534591,2.0,SRR1534591_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534591_2.fastq,97090822,0.090423,2026-04-27T04:50:30.987116+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534592,1.0,SRR1534592_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534592_1.fastq,124082596,0.115561,2026-04-27T04:57:12.985583+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534592,2.0,SRR1534592_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534592_2.fastq,124082596,0.115561,2026-04-27T04:57:12.985583+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534593,1.0,SRR1534593_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534593_1.fastq,4267080566,3.974028,2026-05-05T03:31:08.208510+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534593,2.0,SRR1534593_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534593_2.fastq,4267080566,3.974028,2026-05-05T03:31:08.195508+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534594,1.0,SRR1534594_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534594_1.fastq,3707627932,3.452998,2026-04-27T06:51:10.822784+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534594,2.0,SRR1534594_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534594_2.fastq,3707627932,3.452998,2026-04-27T06:51:10.800784+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534595,1.0,SRR1534595_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534595_1.fastq,3960574872,3.688573,2026-05-05T04:23:58.629886+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534595,2.0,SRR1534595_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534595_2.fastq,3960574872,3.688573,2026-05-05T04:23:58.643887+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534596,1.0,SRR1534596_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534596_1.fastq,2654929142,2.472595,2026-05-05T05:00:35.237712+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534596,2.0,SRR1534596_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534596_2.fastq,2654929142,2.472595,2026-05-05T05:00:35.236712+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534597,1.0,SRR1534597_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534597_1.fastq,2400505454,2.235645,2026-05-05T05:38:30.223221+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534597,2.0,SRR1534597_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534597_2.fastq,2400505454,2.235645,2026-05-05T05:38:30.268223+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534598,1.0,SRR1534598_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534598_1.fastq,7092635156,6.605531,2026-05-05T07:11:02.852874+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534598,2.0,SRR1534598_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534598_2.fastq,7092635156,6.605531,2026-05-05T07:11:02.852874+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534599,1.0,SRR1534599_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534599_1.fastq,3488211410,3.24865,2026-05-05T07:53:24.371577+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534599,2.0,SRR1534599_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534599_2.fastq,3488211410,3.24865,2026-05-05T07:53:24.342576+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534600,1.0,SRR1534600_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534600_1.fastq,4806662466,4.476553,2026-05-05T08:45:22.771126+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534600,2.0,SRR1534600_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534600_2.fastq,4806662466,4.476553,2026-05-05T08:45:22.788126+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534601,1.0,SRR1534601_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534601_1.fastq,4213428240,3.924061,2026-05-05T09:34:50.850881+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534601,2.0,SRR1534601_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534601_2.fastq,4213428240,3.924061,2026-05-05T09:34:50.818880+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534602,1.0,SRR1534602_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534602_1.fastq,3356679862,3.126152,2026-05-05T10:11:26.849108+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534602,2.0,SRR1534602_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534602_2.fastq,3356679862,3.126152,2026-05-05T10:11:26.897110+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534603,1.0,SRR1534603_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534603_1.fastq,4960749814,4.620058,2026-05-05T11:07:56.351503+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534603,2.0,SRR1534603_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534603_2.fastq,4960749814,4.620058,2026-05-05T11:07:56.353503+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534604,1.0,SRR1534604_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534604_1.fastq,4439824126,4.134908,2026-05-05T11:56:22.161077+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534604,2.0,SRR1534604_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534604_2.fastq,4439824126,4.134908,2026-05-05T11:56:22.162077+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534605,1.0,SRR1534605_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534605_1.fastq,3182928516,2.964333,2026-04-27T08:14:51.160079+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534605,2.0,SRR1534605_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534605_2.fastq,3182928516,2.964333,2026-04-27T08:14:51.140078+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534606,1.0,SRR1534606_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534606_1.fastq,4412278116,4.109254,2026-05-05T13:03:01.685590+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534606,2.0,SRR1534606_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534606_2.fastq,4412278116,4.109254,2026-05-05T13:03:01.694591+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534607,1.0,SRR1534607_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534607_1.fastq,7250194240,6.75227,2026-05-05T15:43:08.072450+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534607,2.0,SRR1534607_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534607_2.fastq,7250194240,6.75227,2026-05-05T15:43:08.058449+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534612,1.0,SRR1534612_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534612_1.fastq,1906984386,1.776018,2026-04-27T08:57:57.166025+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534612,2.0,SRR1534612_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534612_2.fastq,1906984386,1.776018,2026-04-27T08:57:57.185025+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534619,1.0,SRR1534619_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534619_1.fastq,4037966638,3.760649,2026-04-27T10:18:39.253116+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534619,2.0,SRR1534619_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534619_2.fastq,4037966638,3.760649,2026-04-27T10:18:39.336120+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534620,1.0,SRR1534620_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534620_1.fastq,3447729248,3.210948,2026-04-27T10:26:56.253770+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534620,2.0,SRR1534620_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534620_2.fastq,3447729248,3.210948,2026-04-27T10:26:56.285772+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534622,1.0,SRR1534622_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534622_1.fastq,732007380,0.681735,2026-04-27T08:59:47.195076+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534622,2.0,SRR1534622_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534622_2.fastq,732007380,0.681735,2026-04-27T08:59:47.193076+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534623,1.0,SRR1534623_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534623_1.fastq,1682779700,1.567211,2026-04-27T10:00:27.434608+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534623,2.0,SRR1534623_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534623_2.fastq,1682779700,1.567211,2026-04-27T10:00:27.434608+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534624,1.0,SRR1534624_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534624_1.fastq,2536475256,2.362277,2026-04-27T10:30:17.849231+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534624,2.0,SRR1534624_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534624_2.fastq,2536475256,2.362277,2026-04-27T10:30:17.853231+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534625,1.0,SRR1534625_1.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534625_1.fastq,1549087674,1.4427,2026-04-27T09:54:36.480465+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534625,2.0,SRR1534625_2.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534625_2.fastq,1549087674,1.4427,2026-04-27T09:54:36.458464+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534679,,SRR1534679.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534679.fastq,6326413688,5.891932,2026-04-27T17:36:45.012718+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534680,,SRR1534680.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534680.fastq,5722139738,5.329158,2026-04-27T17:51:27.593170+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534681,,SRR1534681.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534681.fastq,6714365134,6.25324,2026-04-27T17:58:25.849544+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534682,,SRR1534682.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534682.fastq,5540364442,5.159866,2026-04-27T18:54:43.426317+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534683,,SRR1534683.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534683.fastq,5501648592,5.12381,2026-04-27T18:59:44.026563+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534684,,SRR1534684.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534684.fastq,6598467618,6.145302,2026-04-27T19:16:36.550395+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534685,,SRR1534685.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534685.fastq,5596745262,5.212375,2026-04-27T19:07:14.822422+00:00,False,/data/mouse_methyl/raw
GSE60012,SRR1534686,,SRR1534686.fastq,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534686.fastq,5269978026,4.90805,2026-04-27T19:09:33.383484+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871490,,SRR7871490.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871490.fastq,8024252570,7.473168,2026-04-23T19:59:08.372061+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871491,,SRR7871491.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871491.fastq,12490088148,11.632301,2026-04-23T21:01:48.092677+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871492,,SRR7871492.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871492.fastq,12304089170,11.459076,2026-04-23T22:01:54.481662+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871493,,SRR7871493.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871493.fastq,10441757298,9.724644,2026-04-23T23:47:11.049925+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871494,,SRR7871494.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871494.fastq,7829593914,7.291878,2026-04-24T00:42:48.683249+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871495,,SRR7871495.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871495.fastq,14455973226,13.463174,2026-04-24T02:48:17.009007+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871496,,SRR7871496.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871496.fastq,13488596046,12.562234,2026-04-26T09:46:39.684125+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871497,,SRR7871497.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871497.fastq,13030886924,12.135959,2026-05-03T02:52:33.255842+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871498,,SRR7871498.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871498.fastq,12420434598,11.567431,2026-05-03T04:29:23.945193+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871499,,SRR7871499.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871499.fastq,12526771710,11.666465,2026-05-03T05:58:14.829870+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871500,,SRR7871500.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871500.fastq,15386497132,14.329792,2026-05-03T07:54:32.396715+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871501,,SRR7871501.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871501.fastq,9784933638,9.11293,2026-05-03T09:08:28.192318+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871502,,SRR7871502.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871502.fastq,10509492294,9.787727,2026-05-03T10:28:52.120298+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871503,,SRR7871503.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871503.fastq,10851467230,10.106216,2026-05-03T11:52:45.733398+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871504,,SRR7871504.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871504.fastq,8476702902,7.894545,2026-05-03T12:54:46.565843+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871505,,SRR7871505.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871505.fastq,12005359262,11.180862,2026-05-03T14:30:47.969753+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871506,,SRR7871506.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871506.fastq,10661525434,9.929319,2026-05-03T15:59:54.546350+00:00,False,/data/mouse_methyl/raw
GSE120137,SRR7871507,,SRR7871507.fastq,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871507.fastq,10481354538,9.761522,2026-05-03T17:53:21.130265+00:00,False,/data/mouse_methyl/raw
