archive_or_file,available,content_type,dataset,filelist_error,filelist_size_bytes,filelist_time,filelist_type,head_error,http_status,remote_last_modified,remote_size_bytes,supplement_name,supplement_url
File,,,GSE295059,,81770948,10/12/2023 22:52:56,COV,,,,,GSM8941337_P28_283_24mo_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941337_P28_283_24mo_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,90935325,10/12/2023 22:54:19,COV,,,,,GSM8941338_P28_285_24mo_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941338_P28_285_24mo_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,81829236,10/02/2024 15:06:52,COV,,,,,GSM8941339_Org_USI_P28_4mo_1_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941339_Org_USI_P28_4mo_1_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,60842496,10/02/2024 12:42:23,COV,,,,,GSM8941340_Org_USI_P28_4mo_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941340_Org_USI_P28_4mo_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,77250168,10/12/2023 22:54:31,COV,,,,,GSM8941341_P3_24mo_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941341_P3_24mo_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,72343403,10/12/2023 22:54:26,COV,,,,,GSM8941342_P3_283_ctrl_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941342_P3_283_ctrl_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,90877562,10/12/2023 22:52:34,COV,,,,,GSM8941343_P3_285_ctrl_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941343_P3_285_ctrl_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,81105517,10/12/2023 22:53:29,COV,,,,,GSM8941344_P3_4mo_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941344_P3_4mo_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,90714781,10/12/2023 22:54:04,COV,,,,,GSM8941345_P4_283_ctrl_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941345_P4_283_ctrl_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,95682805,10/12/2023 22:53:38,COV,,,,,GSM8941346_P4_285_ctrl_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941346_P4_285_ctrl_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,93124316,10/12/2023 22:54:06,COV,,,,,GSM8941347_P5_283_ctrl_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941347_P5_283_ctrl_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,96663826,10/12/2023 22:54:27,COV,,,,,GSM8941348_P5_285_ctrl_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941348_P5_285_ctrl_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,55903797,10/02/2024 13:23:52,COV,,,,,GSM8941349_Org_COL_4mo_14p_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941349_Org_COL_4mo_14p_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,66733634,10/02/2024 12:36:19,COV,,,,,GSM8941350_Org_COL_4mo_3p_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941350_Org_COL_4mo_3p_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,50552234,09/14/2024 15:13:11,COV,,,,,GSM8941351_Org_LSI_4mo_14p_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941351_Org_LSI_4mo_14p_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,57481221,10/02/2024 11:49:36,COV,,,,,GSM8941352_Org_LSI_4mo_3p_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941352_Org_LSI_4mo_3p_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,41622595,10/02/2024 11:43:52,COV,,,,,GSM8941353_Org_USI_4mo_14p_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941353_Org_USI_4mo_14p_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE295059,,51178845,10/02/2024 13:26:59,COV,,,,,GSM8941354_Org_USI_4mo_3p_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE295nnn/GSE295059/suppl/GSM8941354_Org_USI_4mo_3p_sL_1_val_1_bismark_bt2_pe.bismark.cov.gz
Archive,True,application/x-tar,GSE281602,,454676480,11/11/2025 00:26:48,TAR,,200,"Tue, 11 Nov 2025 05:26:48 GMT",454676480,GSE281602_RAW.tar,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSE281602_RAW.tar
File,,,GSE281602,,27514207,11/11/2024 11:40:54,BEDGRAPH,,,,,GSM8624622_4F1_R1_val_1_bismark_bt2_pe.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624622_4F1_R1_val_1_bismark_bt2_pe.bedGraph.gz
File,,,GSE281602,,29383974,11/11/2024 11:41:00,COV,,,,,GSM8624622_4F1_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624622_4F1_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE281602,,25730619,11/11/2024 11:58:07,BEDGRAPH,,,,,GSM8624623_4F2_R1_val_1_bismark_bt2_pe.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624623_4F2_R1_val_1_bismark_bt2_pe.bedGraph.gz
File,,,GSE281602,,27116880,11/11/2024 11:58:11,COV,,,,,GSM8624623_4F2_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624623_4F2_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE281602,,28107543,11/11/2024 12:03:52,BEDGRAPH,,,,,GSM8624624_4M1_R1_val_1_bismark_bt2_pe.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624624_4M1_R1_val_1_bismark_bt2_pe.bedGraph.gz
File,,,GSE281602,,29858032,11/11/2024 12:03:56,COV,,,,,GSM8624624_4M1_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624624_4M1_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE281602,,27525406,11/11/2024 12:10:11,BEDGRAPH,,,,,GSM8624625_4M2_R1_val_1_bismark_bt2_pe.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624625_4M2_R1_val_1_bismark_bt2_pe.bedGraph.gz
File,,,GSE281602,,29183721,11/11/2024 12:10:14,COV,,,,,GSM8624625_4M2_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624625_4M2_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE281602,,29485200,11/11/2024 10:59:47,BEDGRAPH,,,,,GSM8624626_28F1_R1_val_1_bismark_bt2_pe.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624626_28F1_R1_val_1_bismark_bt2_pe.bedGraph.gz
File,,,GSE281602,,31040287,11/11/2024 11:00:24,COV,,,,,GSM8624626_28F1_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624626_28F1_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE281602,,26567807,11/11/2024 11:12:00,BEDGRAPH,,,,,GSM8624627_28F2_R1_val_1_bismark_bt2_pe.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624627_28F2_R1_val_1_bismark_bt2_pe.bedGraph.gz
File,,,GSE281602,,27841185,11/11/2024 11:12:05,COV,,,,,GSM8624627_28F2_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624627_28F2_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE281602,,29243101,11/11/2024 11:20:14,BEDGRAPH,,,,,GSM8624628_28M1_R1_val_1_bismark_bt2_pe.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624628_28M1_R1_val_1_bismark_bt2_pe.bedGraph.gz
File,,,GSE281602,,30899956,11/11/2024 11:20:17,COV,,,,,GSM8624628_28M1_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624628_28M1_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE281602,,26901773,11/11/2024 11:31:33,BEDGRAPH,,,,,GSM8624629_28M2_R1_val_1_bismark_bt2_pe.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624629_28M2_R1_val_1_bismark_bt2_pe.bedGraph.gz
File,,,GSE281602,,28261417,11/11/2024 11:31:38,COV,,,,,GSM8624629_28M2_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE281nnn/GSE281602/suppl/GSM8624629_28M2_R1_val_1_bismark_bt2_pe.bismark.cov.gz
Archive,True,application/x-tar,GSE47815,,2676193280,04/30/2014 05:29:22,TAR,,200,"Wed, 30 Apr 2014 09:29:22 GMT",2676193280,GSE47815_RAW.tar,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSE47815_RAW.tar
File,,,GSE47815,,158576397,06/11/2013 06:42:29,BED,,,,,GSM1160012_m04_b3.bsmapv260R.bam.G.bed.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSM1160012_m04_b3.bsmapv260R.bam.G.bed.gz
File,,,GSE47815,,216007398,06/11/2013 06:44:01,BED,,,,,GSM1160013_m04_b4l1.bsmapv260R.bam.G.bed.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSM1160013_m04_b4l1.bsmapv260R.bam.G.bed.gz
File,,,GSE47815,,223646549,06/11/2013 06:46:30,BED,,,,,GSM1160014_m04_b4l2.bsmapv260R.bam.G.bed.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSM1160014_m04_b4l2.bsmapv260R.bam.G.bed.gz
File,,,GSE47815,,176998632,06/11/2013 06:47:48,BED,,,,,GSM1160015_m04_b5.bsmapv260R.bam.G.bed.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSM1160015_m04_b5.bsmapv260R.bam.G.bed.gz
File,,,GSE47815,,198943239,06/11/2013 06:49:03,BED,,,,,GSM1160016_m04_b6l1.bsmapv260R.bam.G.bed.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSM1160016_m04_b6l1.bsmapv260R.bam.G.bed.gz
File,,,GSE47815,,217225394,06/11/2013 06:50:25,BED,,,,,GSM1160017_m04_b6l2.bsmapv260R.bam.G.bed.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSM1160017_m04_b6l2.bsmapv260R.bam.G.bed.gz
File,,,GSE47815,,230754979,06/11/2013 06:51:51,BED,,,,,GSM1160018_m04_b6l3.bsmapv260R.bam.G.bed.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSM1160018_m04_b6l3.bsmapv260R.bam.G.bed.gz
File,,,GSE47815,,165482891,06/11/2013 06:52:51,BED,,,,,GSM1160019_m24_b3.bsmapv260R.bam.G.bed.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSM1160019_m24_b3.bsmapv260R.bam.G.bed.gz
File,,,GSE47815,,229927897,06/11/2013 06:54:19,BED,,,,,GSM1160020_m24_b4l1.bsmapv260R.bam.G.bed.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSM1160020_m24_b4l1.bsmapv260R.bam.G.bed.gz
File,,,GSE47815,,230662667,06/11/2013 06:55:47,BED,,,,,GSM1160021_m24_b4l2.bsmapv260R.bam.G.bed.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSM1160021_m24_b4l2.bsmapv260R.bam.G.bed.gz
File,,,GSE47815,,154224982,06/11/2013 06:56:44,BED,,,,,GSM1160022_m24_b5.bsmapv260R.bam.G.bed.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSM1160022_m24_b5.bsmapv260R.bam.G.bed.gz
File,,,GSE47815,,243866866,06/11/2013 06:58:17,BED,,,,,GSM1160023_m24_b6l1.bsmapv260R.bam.G.bed.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSM1160023_m24_b6l1.bsmapv260R.bam.G.bed.gz
File,,,GSE47815,,229859884,06/11/2013 06:59:47,BED,,,,,GSM1160024_m24_b6l2.bsmapv260R.bam.G.bed.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47815/suppl/GSM1160024_m24_b6l2.bsmapv260R.bam.G.bed.gz
,,,GSE304754,HTTP Error 404: Not Found,,,,,,,,,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE304nnn/GSE304754/suppl/filelist.txt
Archive,True,application/x-tar,GSE319289,,509634560,02/13/2026 01:56:53,TAR,,200,"Fri, 13 Feb 2026 06:56:53 GMT",509634560,GSE319289_RAW.tar,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSE319289_RAW.tar
File,,,GSE319289,,42542767,02/09/2026 14:45:10,COV,,,,,GSM9514924_sample1_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514924_sample1_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE319289,,52480430,02/09/2026 14:49:44,COV,,,,,GSM9514925_sample3_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514925_sample3_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE319289,,44734760,02/09/2026 14:50:03,COV,,,,,GSM9514926_sample5_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514926_sample5_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE319289,,26335917,02/09/2026 14:43:41,COV,,,,,GSM9514927_sample15_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514927_sample15_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE319289,,32237431,02/09/2026 14:43:29,COV,,,,,GSM9514928_sample17_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514928_sample17_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE319289,,42188396,02/09/2026 14:44:58,COV,,,,,GSM9514929_sample19_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514929_sample19_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE319289,,38694476,02/09/2026 14:45:59,COV,,,,,GSM9514930_sample21_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514930_sample21_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE319289,,24677986,02/09/2026 14:47:23,COV,,,,,GSM9514931_sample23_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514931_sample23_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE319289,,37191962,02/09/2026 14:46:41,COV,,,,,GSM9514932_sample25_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514932_sample25_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE319289,,33918343,02/09/2026 14:48:48,COV,,,,,GSM9514933_sample29_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514933_sample29_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE319289,,40862194,02/09/2026 14:48:41,COV,,,,,GSM9514934_sample31_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514934_sample31_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE319289,,47499042,02/09/2026 14:49:39,COV,,,,,GSM9514935_sample35_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514935_sample35_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE319289,,34546342,02/09/2026 14:49:22,COV,,,,,GSM9514936_sample39_R1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514936_sample39_R1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE319289,,2697739,02/07/2026 07:10:22,H5,,,,,GSM9514937_YSH_filtered_feature_bc_matrix.h5,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514937_YSH_filtered_feature_bc_matrix.h5
File,,,GSE319289,,1871293,02/07/2026 07:10:21,H5,,,,,GSM9514938_YOV_filtered_feature_bc_matrix.h5,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514938_YOV_filtered_feature_bc_matrix.h5
File,,,GSE319289,,6042003,02/07/2026 07:10:20,H5,,,,,GSM9514939_OSH_filtered_feature_bc_matrix.h5,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514939_OSH_filtered_feature_bc_matrix.h5
File,,,GSE319289,,1097530,02/07/2026 07:10:18,H5,,,,,GSM9514940_OOV_filtered_feature_bc_matrix.h5,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE319nnn/GSE319289/suppl/GSM9514940_OOV_filtered_feature_bc_matrix.h5
Archive,True,application/x-tar,GSE129712,,349480960,09/26/2025 00:25:02,TAR,,200,"Fri, 26 Sep 2025 04:25:02 GMT",349480960,GSE129712_RAW.tar,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSE129712_RAW.tar
File,,,GSE129712,,13175593,04/12/2019 09:16:04,TXT,,,,,GSM3720735_crypt_f_18m_rep1_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720735_crypt_f_18m_rep1_CG.txt.gz
File,,,GSE129712,,12836308,04/12/2019 09:16:07,TXT,,,,,GSM3720736_crypt_f_18m_rep2_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720736_crypt_f_18m_rep2_CG.txt.gz
File,,,GSE129712,,12292583,04/12/2019 09:16:10,TXT,,,,,GSM3720737_crypt_f_18m_rep3_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720737_crypt_f_18m_rep3_CG.txt.gz
File,,,GSE129712,,17025372,04/12/2019 09:16:14,TXT,,,,,GSM3720738_crypt_f_18m_rep4_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720738_crypt_f_18m_rep4_CG.txt.gz
File,,,GSE129712,,11719944,04/12/2019 09:16:17,TXT,,,,,GSM3720739_crypt_f_26m_rep1_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720739_crypt_f_26m_rep1_CG.txt.gz
File,,,GSE129712,,15632577,04/12/2019 09:16:21,TXT,,,,,GSM3720740_crypt_f_26m_rep2_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720740_crypt_f_26m_rep2_CG.txt.gz
File,,,GSE129712,,17536681,04/12/2019 09:16:26,TXT,,,,,GSM3720741_crypt_f_26m_rep3_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720741_crypt_f_26m_rep3_CG.txt.gz
File,,,GSE129712,,15947566,04/12/2019 09:16:30,TXT,,,,,GSM3720742_crypt_f_26m_rep4_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720742_crypt_f_26m_rep4_CG.txt.gz
File,,,GSE129712,,12612576,04/12/2019 09:16:34,TXT,,,,,GSM3720743_crypt_f_2m_rep1_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720743_crypt_f_2m_rep1_CG.txt.gz
File,,,GSE129712,,16243016,04/12/2019 09:16:38,TXT,,,,,GSM3720744_crypt_f_2m_rep2_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720744_crypt_f_2m_rep2_CG.txt.gz
File,,,GSE129712,,16164032,04/12/2019 09:16:41,TXT,,,,,GSM3720745_crypt_f_2m_rep3_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720745_crypt_f_2m_rep3_CG.txt.gz
File,,,GSE129712,,12271792,04/12/2019 09:16:46,TXT,,,,,GSM3720746_crypt_f_2m_rep4_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720746_crypt_f_2m_rep4_CG.txt.gz
File,,,GSE129712,,16830481,04/12/2019 09:16:50,TXT,,,,,GSM3720747_crypt_m_18m_rep1_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720747_crypt_m_18m_rep1_CG.txt.gz
File,,,GSE129712,,12413640,04/12/2019 09:16:53,TXT,,,,,GSM3720748_crypt_m_18m_rep2_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720748_crypt_m_18m_rep2_CG.txt.gz
File,,,GSE129712,,14597180,04/12/2019 09:16:57,TXT,,,,,GSM3720749_crypt_m_18m_rep3_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720749_crypt_m_18m_rep3_CG.txt.gz
File,,,GSE129712,,16065340,04/12/2019 09:17:01,TXT,,,,,GSM3720750_crypt_m_18m_rep4_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720750_crypt_m_18m_rep4_CG.txt.gz
File,,,GSE129712,,13651037,04/12/2019 09:17:04,TXT,,,,,GSM3720751_crypt_m_26m_rep1_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720751_crypt_m_26m_rep1_CG.txt.gz
File,,,GSE129712,,15397745,04/12/2019 09:17:08,TXT,,,,,GSM3720752_crypt_m_26m_rep2_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720752_crypt_m_26m_rep2_CG.txt.gz
File,,,GSE129712,,16143145,04/12/2019 09:17:11,TXT,,,,,GSM3720753_crypt_m_26m_rep3_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720753_crypt_m_26m_rep3_CG.txt.gz
File,,,GSE129712,,16323199,04/12/2019 09:17:15,TXT,,,,,GSM3720754_crypt_m_26m_rep4_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720754_crypt_m_26m_rep4_CG.txt.gz
File,,,GSE129712,,13508443,04/12/2019 09:17:18,TXT,,,,,GSM3720755_crypt_m_2m_rep1_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720755_crypt_m_2m_rep1_CG.txt.gz
File,,,GSE129712,,11039120,04/12/2019 09:17:21,TXT,,,,,GSM3720756_crypt_m_2m_rep2_CG.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129712/suppl/GSM3720756_crypt_m_2m_rep2_CG.txt.gz
